Invoice_Number__c,Invoice_Plant__c,Invoice_Customer_Code__c,Invoice_Customer_Name__c,Invoice_Sales_Org__c,Invoice_Division__c,Invoice_Sales_Group__c,Invoice_Sales_Office__c,Customer_Group__c,Invoice_District__c,Invoice_City__c,Invoice_Date__c,SO_Customer_Ref__c,SO_Customer_Ref_Date__c,Sales_Order_Number__c,Quotation_Number__c,City_Code_Diag__c
9200037065,3200,3020000262,Chempure,3000,30,Z07,2000,5,2000,Lahore,2022-11-07,867,2022-11-04,3000032629,,LHR
9200037078,3300,3020001506,Sysmed & Company,3000,30,Z07,2000,5,2000,Lahore,2022-11-07,1044,2022-11-02,3000032626,2900018873,LHR
9200037079,3300,3020001339,The Lab Medical Laboratory,3000,30,Z10,3000,10,1000,Peshawar,2022-11-07,04112022,2022-11-04,3000032639,2900018880,PWR
9200037080,3300,3020000556,New Khurram Traders,3000,30,Z02,1000,5,3000,Hyderabad,2022-11-07,Order#007,2022-11-07,3000032641,2900018891,HYD
2800001749,3200,3020000405,Al-Khidmat Foundation Pakistan,3000,30,Z06,2000,10,2000,Faisalabad,2022-11-08,Due to Short Expiry,,4300000571,9200036523,FSD
9200037082,3300,3020000715,JPMC c/o Health Dept. Govt. of Sind,3000,30,Z01,1000,6,3000,Karachi,2022-11-08,email approval attached,2022-11-07,3300001091,,KHI
9200037084,3300,3020000521,River City Hospital (RCH) c/o Bagwa,3000,30,Z01,1000,6,3000,Sukkur,2022-11-08,As per Attached Lcl DC,2022-11-07,3300001090,,SKR
9200037085,3200,3020000257,Biocare Enterprises,3000,30,Z09,3000,5,1000,Islamabad,2022-11-08,1042,2022-11-01,3000032589,,RWP
9200037086,3200,3020000257,Biocare Enterprises,3000,30,Z09,3000,5,1000,Islamabad,2022-11-08,1043,2022-11-01,3000032586,,RWP
9200037087,3200,3020001506,Sysmed & Company,3000,30,Z07,2000,5,2000,Lahore,2022-11-08,1044,2022-11-02,3000032625,2900018873,LHR
9200037088,3200,3020000556,New Khurram Traders,3000,30,Z02,1000,5,3000,Hyderabad,2022-11-08,Order#007,2022-11-07,3000032641,2900018891,HYD
9200037089,3200,3020001339,The Lab Medical Laboratory,3000,30,Z10,3000,10,1000,Peshawar,2022-11-08,04112022,2022-11-04,3000032639,2900018880,PWR
9200037100,3300,3020000589,Ali Hospital,3000,30,Z01,1000,6,3000,Larkana,2022-11-08,AH-24.10.2022,2022-10-24,3000032379,2900018713,SKR
9200037116,3300,3020000888,Khidmat-e-Khalq Foundation (KKF),3000,30,Z01,1000,6,3000,Karachi,2022-11-08,BB/KHID/189/11-2022,2022-11-08,3000032686,2900018896,KHI
9200037121,3300,3020000317,Lab Line,3000,30,Z01,1000,5,3000,Karachi,2022-11-09,1126,2022-11-07,3000032633,2900018870,KHI
9200037122,3300,3020000317,Lab Line,3000,30,Z01,1000,5,3000,Karachi,2022-11-09,0192-10,2022-11-07,3000032652,2900018900,KHI
9200037123,3300,3020000317,Lab Line,3000,30,Z01,1000,5,3000,Karachi,2022-11-09,1125,2022-11-07,3000032634,2900018869,KHI
9200037125,3300,3020000317,Lab Line,3000,30,Z01,1000,5,3000,Karachi,2022-11-09,1124,2022-11-07,3000032635,2900018868,KHI
9200037129,3300,3020000317,Lab Line,3000,30,Z01,1000,5,3000,Karachi,2022-11-09,1128,2022-11-08,3000032687,2900018895,KHI
9200037143,3300,3020000237,Amir Scientific Store,3000,30,Z07,2000,5,2000,Multan,2022-11-09,AMS-1695-22,2022-11-03,3000032604,,MLT
9200037144,3300,3020000237,Amir Scientific Store,3000,30,Z07,2000,5,2000,Multan,2022-11-09,AMS-1690-22,2022-11-01,3000032577,,MLT
9200037148,3300,3020001716,M.A Enterprises,3000,30,Z01,1000,5,3000,Nawab Shah,2022-11-09,MA0051,2022-11-08,3000032700,2900018907,SKR
9200037149,3300,3020001748,Jamal Brothers Enterprises,3000,30,Z04,4000,5,3000,Quetta,2022-11-09,10374,2022-11-08,3300001092,,QTA
9200037153,3200,3020000143,J.K Enterprises,3000,30,Z05,5000,5,2000,Khanewal,2022-11-10,JK-10,2022-11-01,3000032587,,MLT
9200037154,3200,3020001173,Royal Medical Company,3000,30,Z07,2000,5,2000,Lahore,2022-11-10,1416,2022-10-03,3000032343,2900018621,LHR
9200037155,3200,3020000237,Amir Scientific Store,3000,30,Z07,2000,5,2000,Multan,2022-11-10,AMS-1685-22,2022-10-31,3000032566,,MLT
9200037156,3200,3020000237,Amir Scientific Store,3000,30,Z07,2000,5,2000,Multan,2022-11-10,AMS-1690-22,2022-11-01,3000032577,,MLT
9200037157,3200,3020000237,Amir Scientific Store,3000,30,Z07,2000,5,2000,Multan,2022-11-10,AMS-1695-22,2022-11-03,3000032604,,MLT
9200037158,3200,3020000237,Amir Scientific Store,3000,30,Z07,2000,5,2000,Multan,2022-11-10,AMS-1700-22,2022-11-03,3000032603,,MLT
9200037159,3200,3020000317,Lab Line,3000,30,Z01,1000,5,3000,Karachi,2022-11-10,1126,2022-11-07,3000032633,2900018870,KHI
9200037160,3200,3020000317,Lab Line,3000,30,Z01,1000,5,3000,Karachi,2022-11-10,1124,2022-11-07,3000032635,2900018868,KHI
9200037162,3300,3020000003,Hashir Enterprises,3000,30,Z09,3000,5,1000,Rawalpindi,2022-11-10,13102022,2022-10-13,3300001079,,RWP
9200037163,3300,3020001613,SS Diagnostics,3000,30,Z04,4000,5,3000,Quetta,2022-11-10,09092022,2022-09-12,3000031613,2900018195,QTA
9200037166,3300,3020001640,Knight's Int. Nest of Goods & Servi,3000,30,Z04,4000,5,3000,Quetta,2022-11-10,0027/NOVEMBER/2022,2022-11-10,3000032748,,QTA
9200037167,3300,3020001785,Lab Path.Com,3000,30,Z03,1000,5,3000,Sukkur,2022-11-10,LP.com-10.11.2022,2022-11-10,3000032749,2900018914,SKR
9200037180,3300,3020001748,Jamal Brothers Enterprises,3000,30,Z04,4000,5,3000,Quetta,2022-11-10,JB-04.11.2022-2,2022-11-08,3000032685,2900018874,QTA
9200037181,3300,3020001748,Jamal Brothers Enterprises,3000,30,Z04,4000,5,3000,Quetta,2022-11-10,JB-04.11.2022,2022-11-07,3000032646,2900018871,QTA
9200037182,3300,3020001748,Jamal Brothers Enterprises,3000,30,Z04,4000,5,3000,Quetta,2022-11-10,email approval attached,2022-11-10,3300001098,,QTA
9200037183,3300,3020001669,Aria International Company,3000,30,Z10,3000,5,1000,Peshawar,2022-11-10,2631/AIC-10/22,2022-10-13,3000032696,2900018838,PWR
9200037184,3300,3020000943,Valley Health Care Lab,3000,30,Z09,3000,10,1000,Abbottabad,2022-11-10,13102022,2022-10-13,3000032222,2900018601,RWP
9200037185,3300,3020001669,Aria International Company,3000,30,Z10,3000,5,1000,Peshawar,2022-11-11,2631/AIC-10/22,2022-10-13,3300001101,,PWR
9200037186,3200,3020000918,M.A.Traders,3000,30,Z08,2000,5,2000,Sialkot,2022-11-11,6885,2022-11-08,3000032695,,GRW
9200037187,3200,3020000943,Valley Health Care Lab,3000,30,Z09,3000,10,1000,Abbottabad,2022-11-11,13102022,2022-10-13,3000032222,2900018601,RWP
9200037188,3200,3020001640,Knight's Int. Nest of Goods & Servi,3000,30,Z04,4000,5,3000,Quetta,2022-11-11,0027/NOVEMBER/2022,2022-11-10,3000032748,,QTA
9200037189,3200,3020000482,AH Traders,3000,30,Z07,2000,5,2000,Lahore,2022-11-11,022/0778,2022-11-01,3000032736,2900018849,LHR
9200037190,3200,3020001338,BioMax International,3000,30,Z06,2000,5,2000,Faisalabad,2022-11-11,PO-11-25,2022-11-10,3000032738,,FSD
9200037191,3200,3020001723,PK Medi Engineering,3000,30,Z07,2000,5,2000,Lahore,2022-11-11,PK-22-PO-0001,2022-11-05,3000032737,2900018899,LHR
9200037192,3200,3020000482,AH Traders,3000,30,Z07,2000,5,2000,Lahore,2022-11-11,022/0778,2022-11-01,3000032736,2900018849,LHR
9200037193,3200,3020001723,PK Medi Engineering,3000,30,Z07,2000,5,2000,Lahore,2022-11-11,PK-22-PO-0001,2022-11-05,3000032737,2900018899,LHR
9200037194,3200,3020000494,Global Lab Solution,3000,30,Z05,5000,5,2000,Rahim Yar Khan,2022-11-11,GLS/109,2022-11-10,3000032739,,MLT
9200037195,3200,3020000666,Diagnostic Links,3000,30,Z09,3000,5,1000,Rawalpindi,2022-11-11,DL/PO/MDSPL/22,2022-11-10,3000032761,,RWP
9200037196,3200,3020001338,BioMax International,3000,30,Z06,2000,5,2000,Faisalabad,2022-11-11,PO-11-26,2022-11-10,3000032740,,FSD
9200037197,3200,3020001338,BioMax International,3000,30,Z06,2000,5,2000,Faisalabad,2022-11-11,PO-11-24,2022-11-10,3000032729,,FSD
9200037198,3300,3020000482,AH Traders,3000,30,Z07,2000,5,2000,Lahore,2022-11-11,022/0778,2022-11-01,3000032736,2900018849,LHR
9200037202,3300,3020000666,Diagnostic Links,3000,30,Z09,3000,5,1000,Rawalpindi,2022-11-11,DL/PO/MDSPL/22,2022-11-10,3000032761,,RWP
9200037204,3300,3020001083,Noor Surgical & Laboratories,3000,30,Z01,1000,5,3000,Quetta,2022-11-11,NL-10.11.2022,2022-11-10,3000032760,2900018935,QTA
9200037205,3300,3020001083,Noor Surgical & Laboratories,3000,30,Z01,1000,5,3000,Quetta,2022-11-11,NL-10.11.2022,2022-11-10,3300001097,,QTA
9200037216,3300,3020001613,SS Diagnostics,3000,30,Z04,4000,5,3000,Quetta,2022-11-11,20220111,2022-11-01,3000032590,2900018831,QTA
9200037217,3300,3020001613,SS Diagnostics,3000,30,Z04,4000,5,3000,Quetta,2022-11-11,01112022,2022-11-01,3000032588,2900018832,QTA
9200037228,3300,3020000317,Lab Line,3000,30,Z01,1000,5,3000,Karachi,2022-11-11,1129,2022-11-11,3000032775,2900018925,KHI
9200037244,3300,3020000317,Lab Line,3000,30,Z01,1000,5,3000,Karachi,2022-11-11,1127,2022-11-10,3000032704,2900018898,KHI
9200037246,3300,3020001644,Zubair Scientific Corporation,3000,30,Z01,1000,5,3000,Karachi,2022-11-11,745/3340-/44/2022-23/Lyari,2022-11-04,3000032631,,KHI
9200037256,3300,3020000455,Chemical Centre,3000,30,Z01,1000,5,3000,Karachi,2022-11-12,CC/22/664,2022-11-08,3000032698,2900018908,KHI
9200037261,3300,3020000888,Khidmat-e-Khalq Foundation (KKF),3000,30,Z01,1000,6,3000,Karachi,2022-11-12,BB/KHID/189/11-2022,2022-11-10,3000032747,2900018896,KHI
9200037264,3300,3020000237,Amir Scientific Store,3000,30,Z07,2000,5,2000,Multan,2022-11-14,AMS-1706-22,2022-11-11,3000032770,,MLT
9200037265,3300,3020000237,Amir Scientific Store,3000,30,Z07,2000,5,2000,Multan,2022-11-14,AMS-1441-22,2022-11-10,3000032753,,MLT
9200037289,3200,3020000252,Bio Diagnostic,3000,30,Z08,2000,5,2000,Gujranwala,2022-11-14,BD-34/09,2022-11-09,3000032727,,GRW
9200037290,3200,3020000237,Amir Scientific Store,3000,30,Z07,2000,5,2000,Multan,2022-11-14,AMS-1706-22,2022-11-11,3000032770,,MLT
9200037291,3200,3020000237,Amir Scientific Store,3000,30,Z07,2000,5,2000,Multan,2022-11-14,AMS-1705-22,2022-11-11,3000032771,,MLT
9200037292,3200,3020000237,Amir Scientific Store,3000,30,Z07,2000,5,2000,Multan,2022-11-14,AMS-1707-22,2022-11-11,3000032769,,MLT
9200037293,3300,3020000692,Patients Welfare Foundation,3000,30,Z01,1000,6,3000,Karachi,2022-11-14,email approval,2022-11-14,3300001103,,KHI
9200037295,3300,3020000317,Lab Line,3000,30,Z01,1000,5,3000,Karachi,2022-11-14,1130,2022-11-14,3000032850,2900018956,KHI
9200037313,3300,3020001640,Knight's Int. Nest of Goods & Servi,3000,30,Z04,4000,5,3000,Quetta,2022-11-15,0026/OCTOBER/2022,2022-10-31,3000032551,2900018783,QTA
9200037320,3200,3020000629,Chemsol International,3000,30,Z07,2000,5,2000,Lahore,2022-11-15,17338,2022-09-29,3000031938,,LHR
9200037321,3200,3020000629,Chemsol International,3000,30,Z07,2000,5,2000,Lahore,2022-11-15,17345,2022-10-29,3000032549,,LHR
9200037322,3200,3020001613,SS Diagnostics,3000,30,Z04,4000,5,3000,Quetta,2022-11-15,01112022,2022-11-01,3000032588,2900018832,QTA
9200037323,3200,3020001237,Siddique Sadiq Memorial trust,3000,30,Z08,2000,6,2000,Gujranwala,2022-11-15,2894,2022-10-14,3000032620,,GRW
9200037324,3200,3020001644,Zubair Scientific Corporation,3000,30,Z01,1000,5,3000,Karachi,2022-11-15,745/3340-/44/2022-23/Lyari,2022-11-04,3000032631,,KHI
9200037325,3200,3020000629,Chemsol International,3000,30,Z07,2000,5,2000,Lahore,2022-11-15,17348,2022-11-07,3000032689,,LHR
9200037326,3200,3020000317,Lab Line,3000,30,Z01,1000,5,3000,Karachi,2022-11-15,1127,2022-11-10,3000032704,2900018898,KHI
9200037327,3300,3020001083,Noor Surgical & Laboratories,3000,30,Z01,1000,5,3000,Quetta,2022-11-15,NL-03.11.2022,2022-11-15,3300001106,,QTA
9200037329,3300,3020000237,Amir Scientific Store,3000,30,Z07,2000,5,2000,Multan,2022-11-15,AMS-1706-22,2022-11-11,3000032770,,MLT
9200037333,3300,3020000427,H.A Enterprises,3000,30,Z01,1000,5,3000,Karachi,2022-11-15,HA 11112200021,2022-11-15,3300001105,,KHI
9200037334,3300,3020001716,M.A Enterprises,3000,30,Z01,1000,5,3000,Nawab Shah,2022-11-15,MA0052,2022-11-15,3000032912,2900018971,SKR
9200037335,3200,3020000237,Amir Scientific Store,3000,30,Z07,2000,5,2000,Multan,2022-11-15,AMS-1710-22,2022-11-11,3000032800,,MLT
9200037336,3200,3020000629,Chemsol International,3000,30,Z07,2000,5,2000,Lahore,2022-11-15,G0122007698,2022-11-08,3000032791,,LHR
9200037337,3300,3020001726,Medical Leaf,3000,30,Z01,1000,5,3000,Sukkur,2022-11-15,ML-15.11.2022,2022-11-15,3000032918,2900018982,SKR
9200037338,3200,3020001391,Chempure,3000,30,Z07,2000,5,2000,Lahore,2022-11-15,868,2022-11-12,3000032908,,LHR
9200037339,3200,3020001622,Chemsol International,3000,30,Z07,2000,5,2000,Lahore,2022-11-15,SSTHL/P/6726,2022-11-11,3000032913,2900018948,LHR
9200037340,3200,3020001598,MB Traders,3000,30,Z09,3000,5,1000,Rawalpindi,2022-11-15,MB0009,2022-10-28,3000032607,,RWP
9200037347,3300,3020001579,Akber Trading Company,3000,30,Z07,2000,5,2000,Lahore,2022-11-15,ATC/(1ST&2ND)22-23,2022-08-17,3000032904,2900017922,LHR
9200037350,3300,3020000629,Chemsol International,3000,30,Z07,2000,5,2000,Lahore,2022-11-15,G0122007698,2022-11-08,3000032917,,LHR
9200037357,3300,3020001598,MB Traders,3000,30,Z09,3000,5,1000,Rawalpindi,2022-11-15,MB0009,2022-10-28,3000032607,,RWP
9200037380,3300,3020001338,BioMax International,3000,30,Z06,2000,5,2000,Faisalabad,2022-11-16,PO-11-24,2022-11-10,3000032729,,FSD
9200037381,3300,3020000494,Global Lab Solution,3000,30,Z05,5000,5,2000,Rahim Yar Khan,2022-11-16,GLS/109,2022-11-10,3000032739,,MLT
9200037382,3300,3020000252,Bio Diagnostic,3000,30,Z08,2000,5,2000,Gujranwala,2022-11-16,BD-34/09,2022-11-09,3000032727,,GRW
9200037389,3200,3020001613,SS Diagnostics,3000,30,Z04,4000,5,3000,Quetta,2022-11-16,15112022,2022-11-16,3000032938,2900018989,QTA
9200037390,3300,3020001433,GAK Scientific,3000,30,Z02,1000,5,3000,Hyderabad,2022-11-16,PO#1311,2022-11-16,3000032933,2900019002,HYD
9200037391,3300,3020001613,SS Diagnostics,3000,30,Z04,4000,5,3000,Quetta,2022-11-16,15112022,2022-11-16,3000032938,2900018989,QTA
9200037392,3200,3020001433,GAK Scientific,3000,30,Z02,1000,5,3000,Hyderabad,2022-11-16,PO#1611,2022-11-16,3000032943,2900019004,HYD
9200037394,3300,3020001433,GAK Scientific,3000,30,Z02,1000,5,3000,Hyderabad,2022-11-16,PO#1611,2022-11-16,3000032943,2900019004,HYD
9200037395,3300,3020001434,GAK Scientific,3000,30,Z02,1000,5,3000,Hyderabad,2022-11-16,PO#1511,2022-11-16,3000032941,2900019003,HYD
9200037396,3300,3020001434,GAK Scientific,3000,30,Z02,1000,5,3000,Hyderabad,2022-11-16,PO#1511,2022-11-16,3300001110,,HYD
9200037397,3300,3020001613,SS Diagnostics,3000,30,Z04,4000,5,3000,Quetta,2022-11-16,31102022,2022-11-16,3000032956,2900019009,QTA
9200037399,3300,3020000539,Goolbano & Dr Burjor Anklesaria Nur,3000,30,Z01,1000,6,3000,Karachi,2022-11-16,email approval,2022-11-16,3300001109,,KHI
9200037409,3300,3020000455,Chemical Centre,3000,30,Z01,1000,5,3000,Karachi,2022-11-16,CC/22/669,2022-11-16,3000032940,2900018950,KHI
9200037414,3300,3020000455,Chemical Centre,3000,30,Z01,1000,5,3000,Karachi,2022-11-16,CC/22/674,2022-11-16,3000032946,2900019008,KHI
9200037415,3300,3020000317,Lab Line,3000,30,Z01,1000,5,3000,Karachi,2022-11-16,1132,2022-11-16,3000032944,2900019005,KHI
9200037418,3300,3020000317,Lab Line,3000,30,Z01,1000,5,3000,Karachi,2022-11-16,1131,2022-11-16,3000032952,2900018992,KHI
9200037423,3200,3020000526,Vet And Pet Clinic,3000,30,Z07,2000,6,2000,Lahore,2022-11-17,25102022,2022-10-25,3000032949,,LHR
9200037424,3200,3020000526,Vet And Pet Clinic,3000,30,Z07,2000,6,2000,Lahore,2022-11-17,25102022,2022-10-25,3300001111,,LHR
9200037425,3200,3020000455,Chemical Centre,3000,30,Z01,1000,5,3000,Karachi,2022-11-17,CC/22/674,2022-11-16,3000032946,2900019008,KHI
9200037426,3200,3020000317,Lab Line,3000,30,Z01,1000,5,3000,Karachi,2022-11-17,1131,2022-11-16,3000032952,2900018992,KHI
9200037427,3200,3020001613,SS Diagnostics,3000,30,Z04,4000,5,3000,Quetta,2022-11-17,31102022,2022-11-16,3000032956,2900019009,QTA
9200037430,3300,3020000715,JPMC c/o Health Dept. Govt. of Sind,3000,30,Z01,1000,6,3000,Karachi,2022-11-17,AD [M]9-173/M/2022,2022-11-15,3000032915,2900018983,KHI
9200037431,3200,3020000470,Adnan Enterprises,3000,30,Z07,2000,5,2000,Sahiwal,2022-11-17,04112022,2022-11-04,3000032694,,LHR
9200037432,3200,3020000237,Amir Scientific Store,3000,30,Z07,2000,5,2000,Multan,2022-11-17,ams-1715-22,2022-11-13,3000032848,2900018957,MLT
9200037433,3200,3020000949,Medi Links,3000,30,Z09,3000,5,1000,Abbottabad,2022-11-17,10-11MED/2022,2022-11-10,3000032725,,RWP
9200037434,3200,3020001669,Aria International Company,3000,30,Z10,3000,5,1000,Peshawar,2022-11-17,2631/AIC-10/22,2022-10-13,3000032575,2900018838,PWR
9200037436,3300,3020000237,Amir Scientific Store,3000,30,Z07,2000,5,2000,Multan,2022-11-17,AMS-1715-22,2022-11-13,3000032930,2900018957,MLT
9200037438,3300,3020000949,Medi Links,3000,30,Z09,3000,5,1000,Abbottabad,2022-11-17,10-11MED/2022,2022-11-10,3000032725,,RWP
9200037447,3300,3020001750,Taj Medical Complex Ltd,3000,30,Z01,1000,6,3000,Karachi,2022-11-17,TMC-2211140245,2022-11-17,3000032960,2900018984,KHI
9200037449,3300,3020000455,Chemical Centre,3000,30,Z01,1000,5,3000,Karachi,2022-11-17,CC/22/675,2022-11-16,3000032958,2900019013,KHI
9200037451,3300,3020000439,Al Maisarah Dialysis & Diabetes Tru,3000,30,Z01,1000,6,3000,Karachi,2022-11-17,Email Attached,2022-10-31,3300001076,,KHI
9200037452,3300,3020001748,Jamal Brothers Enterprises,3000,30,Z04,4000,5,3000,Quetta,2022-11-17,Email Attached,2022-10-31,3300001075,,QTA
9200037453,3300,3020001748,Jamal Brothers Enterprises,3000,30,Z04,4000,5,3000,Quetta,2022-11-17,Lcl DC Attached,2022-10-31,3300001074,,QTA
9200037454,3300,3020001748,Jamal Brothers Enterprises,3000,30,Z04,4000,5,3000,Quetta,2022-11-17,Lcl DC Attached,2022-10-31,3300001073,,QTA
9200037455,3200,3020001169,Rose International Scientific,3000,30,Z09,3000,5,1000,Rawalpindi,2022-11-17,113B,2022-11-10,3000032741,,RWP
9200037456,3200,3020001502,SKI Technologies,3000,30,Z07,2000,5,2000,Lahore,2022-11-17,66450/LGH,2022-09-09,3000032905,,LHR
9200037457,3200,3020000262,Chempure,3000,30,Z07,2000,5,2000,Lahore,2022-11-17,869,2022-11-16,3000032959,,LHR
9200037459,3300,3020001169,Rose International Scientific,3000,30,Z09,3000,5,1000,Rawalpindi,2022-11-17,113B,2022-11-10,3000032742,,RWP
9200037460,3300,3020000255,Bio Scientific Services,3000,30,Z01,1000,5,3000,Karachi,2022-11-17,BSS/2058/11/2022,2022-11-16,3000032937,2900018998,KHI
9200037464,3300,3020000701,Pakistan International Airlines,3000,30,Z01,1000,10,3000,Karachi,2022-11-18,22040040-6,2022-11-17,3000032984,2900018773,KHI
9200037465,3300,3020000701,Pakistan International Airlines,3000,30,Z01,1000,10,3000,Karachi,2022-11-18,22040040-6,2022-10-28,3000032526,2900018773,KHI
9200037479,3300,3020001613,SS Diagnostics,3000,30,Z04,4000,5,3000,Quetta,2022-11-18,31102022,2022-11-18,3000033002,2900019009,QTA
9200037480,3300,3020001345,Advance Scientific,3000,30,Z08,2000,5,2000,Gujranwala,2022-11-18,83,2022-11-17,3000032969,,GRW
9200037481,3300,3020000943,Valley Health Care Lab,3000,30,Z09,3000,10,1000,Abbottabad,2022-11-18,33,2022-11-17,3000032991,2900019032,RWP
9200037488,3300,3020000709,Eastern Scientific,3000,30,Z01,1000,5,3000,Karachi,2022-11-18,Es-158/10-22,2022-10-31,3000032547,2900018788,KHI
9200037489,3300,3020000709,Eastern Scientific,3000,30,Z01,1000,5,3000,Karachi,2022-11-18,Es-158/10-22,2022-10-31,3000032547,2900018788,KHI
6200000423,3200,3020001541,Nishat Mills Limited,3000,40,Z07,2000,9,2000,Lahore,2022-11-21,043/RENEWAL/2022,2022-11-18,3900000430,2900019044,LHR
9200037505,3300,3020000237,Amir Scientific Store,3000,30,Z07,2000,5,2000,Multan,2022-11-21,AMS-1706-22,2022-11-11,3000032770,,MLT
9200037507,3300,3020001716,M.A Enterprises,3000,30,Z01,1000,5,3000,Nawab Shah,2022-11-21,MA0054,2022-11-17,3000032972,2900019024,SKR
9200037508,3200,3020000730,Fatima Memorial Hospital,3000,30,Z07,2000,6,2000,Lahore,2022-11-21,101220005238,2022-11-12,3000032985,2900019033,LHR
9200037509,3200,3020000237,Amir Scientific Store,3000,30,Z07,2000,5,2000,Multan,2022-11-21,AMS-1690-22,2022-11-01,3000032577,,MLT
9200037510,3200,3020000709,Eastern Scientific,3000,30,Z01,1000,5,3000,Karachi,2022-11-21,Es-158/10-22,2022-10-31,3000032547,2900018788,KHI
9200037511,3200,3020000949,Medi Links,3000,30,Z09,3000,5,1000,Abbottabad,2022-11-21,11-11MED/2022,2022-11-11,3000032772,,RWP
9200037512,3200,3020001345,Advance Scientific,3000,30,Z08,2000,5,2000,Gujranwala,2022-11-21,83,2022-11-17,3000032969,,GRW
9200037513,3200,3020001716,M.A Enterprises,3000,30,Z01,1000,5,3000,Nawab Shah,2022-11-21,MA0054,2022-11-17,3000032972,2900019024,SKR
9200037514,3200,3020001598,MB Traders,3000,30,Z09,3000,5,1000,Rawalpindi,2022-11-21,MB0009,2022-10-28,3000032607,,RWP
9200037515,3200,3020001773,Care Diagnostics International,3000,30,Z09,3000,5,1000,Swat,2022-11-21,CDI013,2022-10-11,3000032370,2900018700,PWR
9200037518,3300,3020000439,Al Maisarah Dialysis & Diabetes Tru,3000,30,Z01,1000,6,3000,Karachi,2022-11-21,1122-0051,2022-11-21,3000033020,2900019031,KHI
9200037521,3300,3020000317,Lab Line,3000,30,Z01,1000,5,3000,Karachi,2022-11-21,1118,2022-11-18,3000033004,2900018684,KHI
9200037524,3300,3020000317,Lab Line,3000,30,Z01,1000,5,3000,Karachi,2022-11-21,1127,2022-11-18,3000033005,2900018898,KHI
9200037527,3300,3020000470,Adnan Enterprises,3000,30,Z07,2000,5,2000,Sahiwal,2022-11-22,04112022,2022-11-04,3000032694,,LHR
9200037528,3200,3020000918,M.A.Traders,3000,30,Z08,2000,5,2000,Sialkot,2022-11-22,6925,2022-11-21,3000033025,,GRW
9200037529,3200,3020001254,Spot Diagnostics,3000,30,Z08,2000,5,2000,Mandi Bahauddin,2022-11-22,03-NOV-22,2022-11-21,3000033021,,GRW
9200037530,3200,3020001598,MB Traders,3000,30,Z09,3000,5,1000,Rawalpindi,2022-11-22,MB007,2022-10-28,3000033013,2900017986,RWP
9200037531,3200,3020000262,Chempure,3000,30,Z07,2000,5,2000,Lahore,2022-11-22,ACC/SS/10/SO,2022-10-25,3000033011,2900018872,LHR
9200037532,3300,3020001716,M.A Enterprises,3000,30,Z01,1000,5,3000,Nawab Shah,2022-11-22,MA0055,2022-11-22,3000033044,2900019077,SKR
9200037534,3300,3020001640,Knight's Int. Nest of Goods & Servi,3000,30,Z04,4000,5,3000,Quetta,2022-11-22,0030/november/2022,2022-11-22,3000033055,2900019085,QTA
9200037537,3300,3020000717,Fair Diagnostics & Science,3000,30,Z09,3000,5,1000,Rawalpindi,2022-11-22,FDS/1011-22,2022-11-04,3000032638,,RWP
9200037542,3300,3020000533,Alwin Scientific,3000,30,Z09,3000,5,1000,Rawalpindi,2022-11-22,18187,2022-11-10,3000032773,,RWP
